,Date,Content,Retweet-count,Like-count,Reply-count,pos,neu,neg,compound,polarity_category
10026,2019-05-05 13:43:24+00:00,Vijay wants rayudus w t of 3d glass#KXIPvCSK #KKRvMI #d #KXIP #CSK #hli #harbhajansingh #rahul,0,1,0,0.0,1.0,0.0,0.0,neutral
10025,2019-05-05 13:42:37+00:00,Waaah Modiji Waaah Ab Rajiv Gandhi ji Shaheed bhi Aapny ap k politics Hissa baliy Jitny k liey it girg Rozgaar baat hi rogy ab aap#Congress #RahulGandhi #CwdarCr RahulGandhi davakhilesh davtejashwi Arvindjriwal INCIndia,1,2,0,0.0,1.0,0.0,0.0,neutral
10024,2019-05-05 13:42:32+00:00,#Uluberia #LokSabhaElections2019 #LokSabhaElection2019 #WestBengal #eloyWB #PrepollPrediction #LokSabha2019 #VoteForIndia #Voter #TMC SA 4722#BJP JB 3532#LF MK 1313#INC SRR 412NB Depends on vote conductionvote transfervote rate,0,0,0,0.0,1.0,0.0,0.0,neutral
10023,2019-05-05 13:40:18+00:00,#RahulGandhi said in loksabha that people call him PAPPU he did not say that he is PAPPU,0,0,0,0.0,1.0,0.0,0.0,neutral
10022,2019-05-05 13:37:22+00:00,I salute #RahulGandhi and #PrinGandhi for their considerate reaction the an offending innuendo the slain PM Rajeev Gandhi w was given clean chit by the courts and ws no more defend himlf Dont know why the PM is soping so low #ShaOnPMModi,0,1,0,0.11,0.728,0.162,-0.3902,negative
10021,2019-05-05 13:33:48+00:00,#wrah #LokSabhaElections2019 #LokSabhaElection2019 #WestBengal #eloyWB #PrepollPrediction #LokSabha2019 #VoteForIndia #Voter #TMC PB 4112#BJP RSG 4022#LF SA 1223#INC SG 522NB Depends on vote conductionvote transfervote rate,0,0,1,0.0,1.0,0.0,0.0,neutral
10020,2019-05-05 13:33:15+00:00,RAGA22RAGA2# #RAGA,0,0,0,0.0,1.0,0.0,0.0,neutral
10019,2019-05-05 13:31:24+00:00,# NaNarendra Modi #RAJEEVGANDHI #RajivGandhi RahulGandhi pringandhi IYC INCUttarPradesh IYCUPEast srivasiyc shavdaviyc #RahulGandhiForPM,1,2,1,0.0,1.0,0.0,0.0,neutral
10018,2019-05-05 13:28:20+00:00,#Arambagh #LokSabhaElections2019 #LokSabhaElection2019 #WestBengal #eloyWB #PrepollPrediction #LokSabha2019 #VoteForIndia #Voter #TMC AP 4322#BJP TR 3532#LF SMM 1713#INC JD 221NB Depends on vote conductionvote transfervote rate,0,0,0,0.0,1.0,0.0,0.0,neutral
10017,2019-05-05 13:23:12+00:00,#Sreerampur #LokSabhaElections2019 #LokSabhaElection2019 #WestBengal #eloyWB #PrepollPrediction #LokSabha2019 #VoteForIndia #Voter #TMC KB 4221#BJP DS 3822#LF TR 1323#INC DB 522NB Depends on vote conductionvote transfervote rate,0,0,1,0.0,1.0,0.0,0.0,neutral
10016,2019-05-05 13:16:15+00:00,#oghly #LokSabhaElections2019 #LokSabhaElection2019 #WestBengal #eloyWB #PrepollPrediction #LokSabha2019 #VoteForIndia #Voter #TMC RDN 4121#BJP LC 4012#LF PS 1513#INC PCS 322NB Depends on vote conductionvote transfervote rate,0,0,1,0.0,1.0,0.0,0.0,neutral
10015,2019-05-05 13:14:02+00:00,#RahulGandhi lled a poor man day#Athi,0,0,0,0.0,0.617,0.383,-0.4767,negative
10014,2019-05-05 13:13:41+00:00,#RajivGandhi #RahulGandhi #BJP #Congress,0,0,0,0.0,1.0,0.0,0.0,neutral
10013,2019-05-05 13:12:56+00:00,CM #HarGharModiSaath#BJP4MP #BJP4India #amitshah #rendraModi #PragSinghThakur #RahulGandhi,3,1,0,0.0,1.0,0.0,0.0,neutral
10012,2019-05-05 13:12:10+00:00,#Barrackpore #LokSabhaElections2019 #LokSabhaElection2019 #WestBengal #eloyWB #PrepollPrediction #LokSabha2019 #VoteForIndia #Voter #TMC DT 3822#BJP AS 4412#LF GC 1323#INC MA 322NB Depends on vote conductionvote transfervote rate,0,0,0,0.0,1.0,0.0,0.0,neutral
10011,2019-05-05 13:08:03+00:00,#HarGharModiSaath#BJP4MP #BJP4India #amitshah #rendraModi #PragSinghThakur #RahulGandhi,2,1,0,0.0,1.0,0.0,0.0,neutral
10010,2019-05-05 13:05:40+00:00,#Bangaon #LokSabhaElections2019 #LokSabhaElection2019 #WestBengal #eloyWB #PrepollPrediction #LokSabha2019 #VoteForIndia #Voter #TMC MT 3921#BJP ST 4112#LF AD 1523#INC SP 422NB Depends on vote conductionvote transfervote rate,0,0,0,0.0,1.0,0.0,0.0,neutral
10009,2019-05-05 13:00:03+00:00,# #raVoteCongress#RahulGandhi,0,0,0,0.0,1.0,0.0,0.0,neutral
10008,2019-05-05 12:56:15+00:00,Whether it is #RajivGandhi or #IndiraGandhi both faced rma and assassited Congress rma is #RahulGandhi the end of congress,0,0,0,0.0,1.0,0.0,0.0,neutral
10007,2019-05-05 12:53:25+00:00,#RahulGandhi s co was BACKDOOR co ShekharGupta,0,0,0,0.0,1.0,0.0,0.0,neutral
10006,2019-05-05 12:52:21+00:00,WHAT A STARTAs of the end of the 4th over Highest team score in #IPL2019 570 KL Rahul 3rd fastest 50 in #IPL2019 fastest by a #KXIP batter KL Rahul 91 of KXIPs run at that mont#MaStatsGreatAgain #VIVOIPL #IPL2019 #KXIPvCSK #KXIP #KLRahul #Rahul,0,1,0,0.0,1.0,0.0,0.0,neutral
10005,2019-05-05 12:49:36+00:00,#RahulGandhi PM SC #Savarr #PrinVadra #RajivGandhi #RajivGandhiCr,0,1,0,0.0,1.0,0.0,0.0,neutral
10004,2019-05-05 12:47:40+00:00,All class for KL Rahul Such a smooth way in which he scores runs Always a joy the e watching him bat pe he can shi bright in the World Cup for India as well#KXIPvCSK #Rahul #CWC19,0,0,0,0.161,0.839,0.0,0.7717,positive
10003,2019-05-05 12:41:52+00:00,Dear friends this mont I realized that we must co out of the Hesitation created on account of the fal rrative demozing him as #Pappu with #tag I #Love #RahulGandhi If Not Now Then When #Rahul #Rahul #Rahul,0,1,0,0.253,0.702,0.045,0.8689,positive
10002,2019-05-05 12:39:50+00:00,End of the 3rd over and lionsdenkxip are 330 and going great guns Thats their cond highest score at the end of the 3rd they scored 360 vs RCB#MaStatsGreatAgain #VIVOIPL #KXIPvCSK #Gayle #Rahul,0,1,0,0.114,0.886,0.0,0.6249,positive
10001,2019-05-05 12:33:46+00:00,Rajiv Gandhi a shaheed Li really he fucng died in his election campaign Nd congress wants us call him shaheed Retards I guess soon we will call #inc a shaheed party,0,0,0,0.076,0.815,0.109,-0.2878,negative
10000,2019-05-05 12:31:45+00:00,Dont forget #Congress still asks people vote for the party in the of #RajivGandhi #IndiraGandhi and #hruSo wrong say that they are deadThey are still alive for #Gandhi family Thats why questiong governce of #RajivGandhi is not wrong NaNarendra Modi,0,0,0,0.2,0.735,0.065,0.6619,positive
9999,2019-05-05 12:29:54+00:00,A politician is a fellow w will ta you dert station you there amp promi water ver ep the promi #GaribiHatao #NY #RahulGandhi #RahulBaapCr#RahulScorpeLink #RahulGandhiCrINCIndia GutterDysts RahulGandhi TADAK amp PidiPig SLAVES,0,0,0,0.0,1.0,0.0,0.0,neutral
9998,2019-05-05 12:24:17+00:00,RT if agree # #RahulGandhi ##RajivGandhi #RahulAbhiRuga #LokSabhaElection2019,0,1,2,0.263,0.737,0.0,0.3612,positive
9997,2019-05-05 12:17:56+00:00,A30 B50 C70 D100 #Modi#RahulGandhi #India #IndiaElections2019 #trendingpic,0,0,0,0.0,1.0,0.0,0.0,neutral
9996,2019-05-05 12:11:33+00:00,6 l l #Rahul,0,1,0,0.75,0.25,0.0,0.7184,positive
9995,2019-05-05 12:10:56+00:00,Nobody was insulting Rajiv Gandhi But then Rahul Gandhis incessant lies about corruption forced ra it up#RajivGandhi #RahulGandhi,0,3,0,0.0,0.605,0.395,-0.8689,negative
9994,2019-05-05 12:00:39+00:00,#RahulGandhi #UPA # 30 #AlAmba #,0,0,0,0.0,1.0,0.0,0.0,neutral
9993,2019-05-05 11:59:54+00:00,#Athi Man Dies After Deed Treatnt At #KhanGress Sanjay #Gandhi spital 4 lding Ayushman Bharat Card,0,0,0,0.0,1.0,0.0,0.0,neutral
9992,2019-05-05 11:59:47+00:00,why is #RahulGandhi on BAIL khanumarfa,0,0,0,0.0,1.0,0.0,0.0,neutral
9991,2019-05-05 11:51:45+00:00,which is favorite drink of #RahulGandhi in eveng,0,0,0,0.3,0.7,0.0,0.4588,positive
9990,2019-05-05 11:51:42+00:00,congress 50 #rendraModi#BharatGarvModi#RahulGandhi #SachinTendulr #Virathli #BharatBa,0,1,0,0.0,1.0,0.0,0.0,neutral
9989,2019-05-05 11:47:11+00:00,This modi guy w us his old mother cover his stupidity called DEMO us p ops with her garr votes w on earth u can expect him respect others parents srivatsayb#ShaOnPMModi #RajivGandhi #RahulGandhi,0,2,0,0.084,0.838,0.078,0.0516,positive
9988,2019-05-05 11:24:03+00:00,w says #RahulGandhi is PAPPU #jriwal,0,0,0,0.0,1.0,0.0,0.0,neutral
9987,2019-05-05 11:19:06+00:00,Elect a clown expect a circus #ShaOnPMModi #worstPM #modi #Congress #inc #bjpcr #CwdarCr #biu,1,2,0,0.0,1.0,0.0,0.0,neutral
9986,2019-05-05 11:15:06+00:00,An MNC sues farrs for cultivating pota What the hell is happeng here #rendraModi #RahulGandhi #LokSabhaElections2019 #PepsiCo #Pepsi,0,0,0,0.0,0.787,0.213,-0.6808,negative
9985,2019-05-05 11:11:31+00:00,The only contructive contribution of #modi in the last five is that he made a fi politician out of #RahulGandhi I thank him for that,0,0,0,0.094,0.906,0.0,0.3612,positive
9984,2019-05-05 11:08:49+00:00,#MadhPradesh #SamPitroda #RahulGandhi #PMModi,0,4,3,0.0,1.0,0.0,0.0,neutral
9983,2019-05-05 11:02:38+00:00,So #RahulGandhi abud NaNarendra Modi ji day and ght with his lies and his Cwdar cr jibes There were bound be repercussions #BhrastachariNo1,0,1,0,0.0,0.887,0.113,-0.4215,negative
9982,2019-05-05 11:01:56+00:00,BREANG WS #RahulGandhi is not PAPPU sources,0,0,0,0.0,1.0,0.0,0.0,neutral
9981,2019-05-05 10:54:03+00:00,PM NaNarendra Modi calls Rajiv Gandhi corrupt no 1 RahulGandhi responds Modi says Your rma awaits you Wm do you e as corrupt no 1 in the current political scerio#rendraModi #RahulGandhi #RajivGandhi #rma #Bofors #BoforsGandhi BJP4India INCIndia,14,17,0,0.033,0.856,0.111,-0.4767,negative
9980,2019-05-05 10:46:09+00:00,Rajiv Gandhis rmaIn 1984 Overe 10000 Sikh llingsin 1984 Abetted Bpal gas lling 20000pplIn 1989 Overe Bhagalpur 1000 riotshmir GenocideShah Bano fiasco nt IPKF in Sri lan in which 1100 Indian Soldiers lled#RajivGandhi #RahulGandhi,0,0,0,0.0,0.909,0.091,-0.5106,negative
9979,2019-05-05 10:43:22+00:00,When #Gandhi family is nostalgic abt Sh #RajivGandhi day do they also think about #poor w hard eard moy went in the coffers of #Gandhifamily What do you call a man w exploited defence deals li #Bofors enrich his family RahulGandhi truth is bitter I know,485,1078,43,0.069,0.741,0.191,-0.765,negative
9978,2019-05-05 10:42:39+00:00,Few major blunder of #RajivGandhi Sikh massacre Bpal tragedy Bofors Gtala #RahulGandhi #HarGharModiSaath,0,0,0,0.0,0.732,0.268,-0.6597,negative
9977,2019-05-05 10:29:14+00:00,W do you think will be the xt PM on #23rdLi for #ModiRT for #RahulComnt Third Front Candidates,0,0,1,0.0,1.0,0.0,0.0,neutral
9976,2019-05-05 10:28:18+00:00,#davakhilesh #RahulGandhi #Mawati #rendarmodi,0,1,0,0.0,1.0,0.0,0.0,neutral
9975,2019-05-05 10:27:11+00:00,#allamba #RahulGandhi #PrinGandhiVadra #Arvindjriwal,0,0,0,0.0,1.0,0.0,0.0,neutral
9974,2019-05-05 10:20:33+00:00,#DMBChuamdar #DystyMuktBharat is must 2 end corrupt most incompetent fa #Gandhi family Calling corrupt as corrupt hurts RahulGandhi #SoaGandhi w r bailMisud favoured his chamchas indulged in corruptionntire world knows #SoaGandhi ruid India #Dysty,1,2,0,0.069,0.769,0.161,-0.5709,negative
9973,2019-05-05 10:13:53+00:00,People feels emotiolly attached #Gandhi family but annod that #Athi wale could not et #RahulGandhi due SPG The incharge Chandrant also not li #sriSharma w looks after #RaiBareli on behalf of the family,1,4,1,0.0,1.0,0.0,0.0,neutral
9972,2019-05-05 10:07:47+00:00,Few words are itlf a jo #RahulGandhi # Rol Jo #jriwalSlapped # Political Jo #Mawati Social Jo #samajwadiparty confusing jo #kumaraswamy Collaborative Jo last but not least #oboth at a different ti #WorldLaughterDay,0,0,0,0.0,0.957,0.043,-0.1154,negative
9971,2019-05-05 10:07:46+00:00,#BJP #Aajws #zeews #Indiatv #Congress #akshaykumar #rendraModi #Sunnydeol #pilSharmasw#aditthyogi #RahulGandhi #Avpws #ModiOndiaTV,0,0,0,0.0,1.0,0.0,0.0,neutral
9970,2019-05-05 10:06:51+00:00,When #Gandhi family is nostalgic about Sh #RajivGandhi day do they also think about the tusands of #Sikhs slaughtered under his watch What do you call a man w gets the Sikhs murdered and justifies it win the elections ld on RahulGandhi your rma awaits you,4372,10771,324,0.097,0.819,0.084,-0.0772,negative
9969,2019-05-05 10:05:07+00:00,Tax enquiries are on worng class people w earn their living on a salary All on record white moy And people w are thriving on black moy are ding with him And then he calls a dead man corrupt number o That post was tan over by you Mr #PMModi #RahulGandhi,0,0,0,0.024,0.897,0.079,-0.6124,negative
9968,2019-05-05 10:04:27+00:00,Can #RahulGandhi ma a trump li mont in this results #modi vs #rahul,0,0,1,0.0,1.0,0.0,0.0,neutral
9967,2019-05-05 09:59:32+00:00,#Modi Govt performance put India back by 5 yrssays #Rahulsaide Sam Pitroda Pannu quipsWas Pitroda born aftr dignomious #Cong decade f Soa frm 2004 2014 By dwayw old is Pitroda,0,0,0,0.0,1.0,0.0,0.0,neutral
9966,2019-05-05 09:53:27+00:00,What the people dont reali is that soday they will also die and the people will say thr sa about them Corrupt and cr etc And they wont be there either answer for themlves and their lies #PMModi JhaSanjay #RajivGandhi #RahulGandhi,0,0,1,0.0,0.853,0.147,-0.7717,negative
9965,2019-05-05 09:52:38+00:00,Shaless Pitroda ji aahat hue PM dwara Rajiv Gandhi per comnt ler nsitive jo But Rahul Gandhi suggest rate PM gali de litab un maja aata Sha Sha#Congress #RahulGandhi,0,0,0,0.0,1.0,0.0,0.0,neutral
9964,2019-05-05 09:51:23+00:00,201718 2 2018 Simply #RajivGandhi #RahulGandhi #ShaOnPMModi,0,1,0,0.0,1.0,0.0,0.0,neutral
9963,2019-05-05 09:44:54+00:00,Reacting #Modi over d allegations #Modi made on ex PM #RajivGandhi #RahulGandhi said your rma awaits you tang Rahuls logic further Did #RajivGandhi ultimately bcm victim of his own rma,0,0,1,0.041,0.892,0.067,-0.2023,negative
9962,2019-05-05 09:44:07+00:00,Why #ShaOnPMModiAt the age of 70 the property of Modi is 254 crore while Gandhi and vadra family made 2000 croreSha on corrupt #Gandhi family#RajivGandhi is corrupt in #Bofors ca hence lakhs of innocent soldiers died,0,0,0,0.06,0.85,0.09,-0.296,negative
9961,2019-05-05 09:42:49+00:00,#Rahul says#Modi thinksArmyvy n Air Force r his persolpropertyOMG Such appalling knowledge f f our PM aspirantEvn doesnt knowArmy works under d Executive arm f d GovtiePM n not on its own O Pappu whn will u grow up,0,0,0,0.0,0.938,0.062,-0.3612,negative
9960,2019-05-05 09:28:19+00:00,#RajivGandhi was a terrorist w lled Sikhs #RahulGandhi,0,0,0,0.0,0.598,0.402,-0.6908,negative
9959,2019-05-05 09:25:47+00:00,#Gandhi #BJP # #BharatGarvModi#AthiRahul #congress #Bihar,0,4,1,0.0,1.0,0.0,0.0,neutral
9958,2019-05-05 09:25:38+00:00,6 48 #Congress #RahulGandhi #BJP #rendraModi,0,0,0,0.0,1.0,0.0,0.0,neutral
9957,2019-05-05 09:21:22+00:00,Rajiv Gandhi 1 1 # # #Gandhi #RSS Prashantps100,2,6,1,0.0,1.0,0.0,0.0,neutral
9956,2019-05-05 09:18:45+00:00,Ma this Last Day of #RahulGandhi as MP of #Athi#HarGharModiSaath smritiira NaNarendra Modi #DMBChuamdar dystymukt ShehzadInd CastelessHindu vagishaso,12,27,1,0.0,1.0,0.0,0.0,neutral
9955,2019-05-05 09:14:51+00:00,Rahul Gandhi went low by calling Mo Cr at every rally Mo swed that he can go lower and called Rajiv a corrupt leader Both leaders have t a wonderful example for the xt geration #ShaonPMModi #ShaonRahulGandhi,1,5,3,0.088,0.81,0.102,0.1027,positive
9954,2019-05-05 09:13:11+00:00,Calling PM NaNarendra Modi Cwdar Cr was also a persol attack by Rahul Gandhi on falod Judiciary has o accepted that #Bofors was a scam But #Rafale is no scam t #RahulGandhi is calling Mr #Modi cr w legitimate is this #RajivGandhi,1,0,1,0.116,0.793,0.092,0.284,positive
9953,2019-05-05 09:12:42+00:00,Kych Twitter handle ai h jin followers chutiyo tarah Rt kr pr hi baithe rehte h bhale boh kuch bhi aap shap bakte rahe ajeeb h Li #Rahulgandhi,0,0,0,0.0,1.0,0.0,0.0,neutral
9952,2019-05-05 09:03:30+00:00,# 12 #voterindia #BharatGarvModi #BJP #Gandhi #ModiHiAaga #BJPScaredOfjriwal #ModiJahanVisWahan #ModiAaWala #GandhiAandhi,0,0,0,0.0,1.0,0.0,0.0,neutral
9951,2019-05-05 08:57:06+00:00,Bjp targets #congress on #Bofors scam BJPs Prash Jawader called #dyst arrogance on both #PrinGandhi and #RahulGandhis reaction on PM Modis comnts,0,0,0,0.0,0.738,0.262,-0.7964,negative
9950,2019-05-05 08:42:25+00:00,# # # # # 23 #inc #congress#ShaOnPMModi,1,3,0,0.0,1.0,0.0,0.0,neutral
9949,2019-05-05 08:39:26+00:00,Chwdr Chwdari ja rahi Hindustan mai Pappu t cta par ued t bac hi jaati #RahulGandhi #rendraModi,0,0,0,0.0,1.0,0.0,0.0,neutral
9948,2019-05-05 08:32:37+00:00,hruji Indiraji Rajivji amp Vajpaeji all are exPM and not in world now#rendraModi continuosly humilate amp insulted hruji Indiraji amp Rajivji through his speechesWhile#RahulGandhi and Entire opposition continuosly praising VajpaejiThis is difference#ShaOnPMModi,1,0,0,0.095,0.815,0.09,0.0516,positive
9947,2019-05-05 08:22:49+00:00,#hruchecksin #RajivGandhi #RahulGandhi poori #dysty trending becau of 1 man #rendraModi#MoAgain2019#ModiOndiaTVAll #Congress suld join and support #BJP which is doing all its work #Elections2019,0,0,0,0.182,0.818,0.0,0.5994,positive
9946,2019-05-05 08:05:28+00:00,A Aap Uchchi Hasil r Irade Mat Badlo Tari Badlo Tari#HarGharModiSaath#JaiShriRam#AthiRahul#ShaOnPMModi#SundayTughts#WorldLaughterDay#Motivatiol #panjgothwal #erndermodi#rahulgandhi,1,1,0,0.0,1.0,0.0,0.0,neutral
9945,2019-05-05 08:03:34+00:00,#ShaOnRahulGandhi Not only this jor but his grandfather father mother brotherinlaw and entire family is corrupt I support #ModiOndiaTV #ShaOnPMModi,0,0,0,0.157,0.843,0.0,0.5499,positive
9944,2019-05-05 08:00:23+00:00,I have put this out there my previous tweet by no ans suggests I want overlook corruption or that #Congress is the best party or that #RahulGandhi hasnt spon ill of #Modi NO It only says that I as a citizen dont expect the PM engage in such petty attacks,4,32,9,0.203,0.643,0.154,0.4765,positive
9943,2019-05-05 08:00:10+00:00,#JAABBHARAT DESH deshbhakti jaroorat thi taab hi jumla log RSS y log angreijon h ghulami r rahey they h mukhabiri r rahey they itihaas gawaah aab Gandhi pariwaar buraai r rahey n logon ulta itihaas pada rahey n shraam ro #raga,0,0,0,0.0,1.0,0.0,0.0,neutral
9942,2019-05-05 07:55:12+00:00,#Rahulgandhi#ShaOnPMModi,4,10,1,0.0,1.0,0.0,0.0,neutral
9941,2019-05-05 07:54:43+00:00,#RahulGandhi has a legacy defend he cannot afford say anything lightly as he knows w his ancesrs are w illustrious they were he knows whats good for #India and what exactly the people of #India have commucated him through the #CongressMafes #AbgaNy,0,0,0,0.066,0.934,0.0,0.4404,positive
9940,2019-05-05 07:54:39+00:00,#Breang Congress President #RahulGandhi campaign in Purulia West Bengal on May 7 in favour of candidate pal Maha INCWestBengal SonMitraINC rohanmitraa,11,44,0,0.127,0.873,0.0,0.4404,positive
9939,2019-05-05 07:50:43+00:00,#RahulGandhi,0,0,0,0.0,1.0,0.0,0.0,neutral
9938,2019-05-05 07:48:35+00:00,SO LETS BE CLEAR #RAHULGANDHI IS NOT SO MASCOT OR PALLBEARER FOR LOVEPOLITICSHESMAYBE FORCED MAYBE FOUND INR VOICE IS AGGRESSIVELY COMBATIVE amp PERSISTENTLY POLITICALAS LONG AS WORK GENUILY WITH OTHERS FOR LARGER GOODamp REVOLUTIORY DEVELOPNTALL GOOD,0,1,0,0.169,0.686,0.145,0.2786,positive
9937,2019-05-05 07:42:18+00:00,Power cuts water cuts and rapes are back in two states of #Rajasthan and #Mp Jai #RahulGandhi,0,1,0,0.0,0.611,0.389,-0.836,negative
9936,2019-05-05 07:40:32+00:00,TajinderBagga RT if you think #rahulgandhi is not a noun anymore its an adjective,0,0,0,0.0,1.0,0.0,0.0,neutral
9935,2019-05-05 07:40:02+00:00,The #LokSabhaElections2019 is a battle between two ideologies #Gandhi vs #God,4,16,1,0.153,0.657,0.19,-0.128,negative
